Date,High,Low,Open,Close,Volume,Adj Close
2019-08-05,67.16999816894531,65.66000366210938,66.83999633789062,65.86000061035156,3273100,65.86000061035156
2019-08-06,67.68000030517578,66.04000091552734,66.41000366210938,67.66000366210938,2436200,67.66000366210938
2019-08-07,68.2699966430664,66.4800033569336,66.87000274658203,67.97000122070312,2172900,67.97000122070312
2019-08-08,69.51000213623047,68.0999984741211,68.43000030517578,69.48999786376953,2014300,69.48999786376953
2019-08-09,68.94000244140625,67.81999969482422,68.94000244140625,68.63999938964844,1866200,68.63999938964844
2019-08-12,68.37999725341797,66.5,68.22000122070312,66.62999725341797,1961900,66.62999725341797
2019-08-13,68.77999877929688,66.5,66.91000366210938,67.63999938964844,3164300,67.63999938964844
2019-08-14,67.0199966430664,65.3499984741211,66.58000183105469,65.58999633789062,3509700,65.58999633789062
2019-08-15,72.6500015258789,69.41999816894531,71.94000244140625,69.58999633789062,6701000,69.58999633789062
2019-08-16,71.18000030517578,68.95999908447266,69.9000015258789,71.08000183105469,3367100,71.08000183105469
2019-08-19,72.27999877929688,71.5,71.93000030517578,71.75,2050400,71.75
2019-08-20,72.26000213623047,71.0999984741211,71.41999816894531,71.12000274658203,2171200,71.12000274658203
2019-08-21,72.33000183105469,71.19000244140625,71.95999908447266,72.19999694824219,1897400,72.19999694824219
2019-08-22,72.7699966430664,71.25,72.44999694824219,71.73999786376953,1644000,71.73999786376953
2019-08-23,71.66999816894531,69.25,71.5,69.55000305175781,2990000,69.55000305175781
2019-08-26,70.63999938964844,68.79000091552734,70.11000061035156,69.63999938964844,1827300,69.63999938964844
2019-08-27,70.33000183105469,69.11000061035156,70.05000305175781,69.4800033569336,2032300,69.4800033569336
2019-08-28,70.26000213623047,68.80999755859375,69.26000213623047,69.94000244140625,1674000,69.94000244140625
2019-08-29,71.29000091552734,70.4800033569336,70.80999755859375,70.69999694824219,1611200,70.69999694824219
2019-08-30,72.44999694824219,70.81999969482422,71.44999694824219,71.11000061035156,2356400,71.11000061035156
2019-09-03,71.04000091552734,69.4800033569336,70.69999694824219,70.41000366210938,2227800,70.41000366210938
2019-09-04,71.22000122070312,69.95999908447266,70.94000244140625,70.86000061035156,1820600,70.86000061035156
2019-09-05,73.70999908447266,71.63999938964844,71.63999938964844,73.5199966430664,2807493,73.5199966430664
