Date,High,Low,Open,Close,Volume,Adj Close
2019-08-05,286.8699951171875,276.7799987792969,285.0400085449219,280.3599853515625,4292600,280.3599853515625
2019-08-06,286.989990234375,282.5,283.6300048828125,286.2099914550781,2552100,286.2099914550781
2019-08-07,290.260009765625,282.0,282.239990234375,289.0199890136719,2196700,289.0199890136719
2019-08-08,297.8699951171875,290.20001220703125,292.75,297.7799987792969,2506000,297.7799987792969
2019-08-09,298.2699890136719,292.1499938964844,296.1400146484375,294.8299865722656,1451100,294.8299865722656
2019-08-12,294.4200134277344,287.4100036621094,293.1400146484375,288.6499938964844,1580500,288.6499938964844
2019-08-13,295.5,286.3900146484375,288.2300109863281,293.1700134277344,2326400,293.1700134277344
2019-08-14,289.6499938964844,281.42999267578125,287.6000061035156,283.6600036621094,2586000,283.6600036621094
2019-08-15,286.489990234375,280.8599853515625,285.6400146484375,282.7099914550781,2336800,282.7099914550781
2019-08-16,290.1499938964844,283.32000732421875,285.5799865722656,287.45001220703125,1954500,287.45001220703125
2019-08-19,291.7699890136719,287.1700134277344,291.32000732421875,287.9700012207031,1955200,287.9700012207031
2019-08-20,288.6600036621094,285.3999938964844,287.9700012207031,285.7099914550781,1491000,285.7099914550781
2019-08-21,292.9200134277344,286.510009765625,288.5400085449219,291.5299987792969,1520200,291.5299987792969
2019-08-22,292.8999938964844,285.1199951171875,292.57000732421875,287.69000244140625,1743200,287.69000244140625
2019-08-23,293.57000732421875,280.9700012207031,289.2300109863281,282.44000244140625,2851900,282.44000244140625
2019-08-26,288.8900146484375,283.510009765625,284.8599853515625,288.739990234375,1792800,288.739990234375
2019-08-27,291.8500061035156,286.5299987792969,290.6600036621094,289.45001220703125,1792300,289.45001220703125
2019-08-28,287.989990234375,280.4200134277344,286.54998779296875,282.1300048828125,2776300,282.1300048828125
2019-08-29,287.70001220703125,283.6199951171875,285.7099914550781,286.6300048828125,2171900,286.6300048828125
2019-08-30,288.5,280.1199951171875,287.4100036621094,284.510009765625,2373300,284.510009765625
2019-09-03,287.4599914550781,281.3999938964844,284.25,282.45001220703125,1837000,282.45001220703125
2019-09-04,286.25,282.4599914550781,286.0400085449219,284.6000061035156,1516000,284.6000061035156
2019-09-05,288.0101013183594,281.5199890136719,287.8299865722656,287.75,2836385,287.75
