Date,High,Low,Open,Close,Volume,Adj Close
2019-08-05,16.790000915527344,16.190000534057617,16.719999313354492,16.31999969482422,4466700,16.31999969482422
2019-08-06,16.190000534057617,15.369999885559082,16.010000228881836,15.699999809265137,12373600,15.699999809265137
2019-08-07,15.710000038146973,15.319999694824219,15.649999618530273,15.670000076293945,9128000,15.670000076293945
2019-08-08,15.9399995803833,15.609999656677246,15.65999984741211,15.850000381469727,5104400,15.850000381469727
2019-08-09,15.890000343322754,15.550000190734863,15.800000190734863,15.569999694824219,3548200,15.569999694824219
2019-08-12,15.520000457763672,15.149999618530273,15.520000457763672,15.239999771118164,4513100,15.239999771118164
2019-08-13,15.329999923706055,15.109999656677246,15.15999984741211,15.170000076293945,3489800,15.170000076293945
2019-08-14,15.109999656677246,14.710000038146973,15.079999923706055,14.789999961853027,6614400,14.789999961853027
2019-08-15,14.960000038146973,14.630000114440918,14.9399995803833,14.770000457763672,5641100,14.770000457763672
2019-08-16,15.25,14.760000228881836,14.789999961853027,15.199999809265137,5172500,15.199999809265137
2019-08-19,15.479999542236328,15.180000305175781,15.199999809265137,15.359999656677246,4586600,15.359999656677246
2019-08-20,15.380000114440918,15.100000381469727,15.350000381469727,15.1899995803833,6022700,15.1899995803833
2019-08-21,15.40999984741211,15.1899995803833,15.239999771118164,15.319999694824219,3385700,15.319999694824219
2019-08-22,15.319999694824219,15.020000457763672,15.279999732971191,15.199999809265137,3598300,15.199999809265137
2019-08-23,15.25,14.720000267028809,15.199999809265137,14.789999961853027,3937600,14.789999961853027
2019-08-26,14.949999809265137,14.779999732971191,14.850000381469727,14.84000015258789,2276100,14.84000015258789
2019-08-27,15.0,14.600000381469727,14.899999618530273,14.609999656677246,5481900,14.609999656677246
2019-08-28,14.920000076293945,14.600000381469727,14.609999656677246,14.859999656677246,5050200,14.859999656677246
2019-08-29,15.1899995803833,14.930000305175781,14.930000305175781,15.119999885559082,4897500,15.119999885559082
2019-08-30,15.40999984741211,15.15999984741211,15.199999809265137,15.329999923706055,5103600,15.329999923706055
2019-09-03,15.449999809265137,15.170000076293945,15.220000267028809,15.34000015258789,5740400,15.34000015258789
2019-09-04,15.479999542236328,15.220000267028809,15.420000076293945,15.289999961853027,3373200,15.289999961853027
2019-09-05,15.529999732971191,15.210000038146973,15.210000038146973,15.4399995803833,5344990,15.4399995803833
