Date,High,Low,Open,Close,Volume,Adj Close
2019-08-05,161.07000732421875,159.60000610351562,159.88999938964844,160.6300048828125,3226300.0,159.8863525390625
2019-08-06,161.4199981689453,159.19000244140625,161.0,159.49000549316406,7319800.0,158.7516326904297
2019-08-07,160.0,158.1300048828125,160.0,158.83999633789062,6978300.0,158.10462951660156
2019-08-08,160.33999633789062,158.97999572753906,159.0500030517578,159.85000610351562,3412800.0,159.10997009277344
2019-08-09,161.27999877929688,158.4499969482422,159.85000610351562,159.83999633789062,2930600.0,159.10000610351562
2019-08-12,159.1999969482422,158.13999938964844,159.0,158.64999389648438,3060400.0,158.64999389648438
2019-08-13,160.4600067138672,158.55999755859375,158.64999389648438,159.94000244140625,4883400.0,159.94000244140625
2019-08-14,159.22999572753906,157.27999877929688,158.97000122070312,157.39999389648438,5181700.0,157.39999389648438
2019-08-15,158.49000549316406,156.05999755859375,158.05999755859375,156.33999633789062,3458500.0,156.33999633789062
2019-08-16,158.63999938964844,156.05999755859375,157.02999877929688,158.25,3003600.0,158.25
2019-08-19,159.85000610351562,158.4499969482422,158.80999755859375,159.25,1903100.0,159.25
2019-08-20,161.19000244140625,159.0399932861328,160.0,159.11000061035156,2807000.0,159.11000061035156
2019-08-21,161.63999938964844,159.3000030517578,160.0,161.25,3123100.0,161.25
2019-08-22,161.5,160.1999969482422,161.22000122070312,160.92999267578125,1488500.0,160.92999267578125
2019-08-23,161.14999389648438,158.30999755859375,160.60000610351562,158.9600067138672,3128600.0,158.9600067138672
2019-08-26,160.49000549316406,159.36000061035156,159.52000427246094,160.22000122070312,2021400.0,160.22000122070312
2019-08-27,162.19000244140625,160.39999389648438,160.57000732421875,160.77000427246094,4131400.0,160.77000427246094
2019-08-28,161.61000061035156,159.9199981689453,160.60000610351562,159.97999572753906,2429500.0,159.97999572753906
2019-08-29,161.0800018310547,159.35000610351562,160.67999267578125,159.66000366210938,2269000.0,159.66000366210938
2019-08-30,160.13999938964844,159.1699981689453,159.6699981689453,159.72000122070312,1948200.0,159.72000122070312
2019-09-03,160.19000244140625,158.6699981689453,159.3000030517578,159.8000030517578,4043200.0,159.8000030517578
2019-09-04,161.86000061035156,159.4600067138672,160.0,161.69000244140625,7561000.0,161.69000244140625
2019-09-05,162.8000030517578,161.57000732421875,161.72000122070312,162.41000366210938,1686073.0,162.41000366210938
