Date,High,Low,Open,Close,Volume,Adj Close
2019-08-05,212.75,201.49000549316406,207.17999267578125,204.52999877929688,1524700,204.52999877929688
2019-08-06,209.25,197.0500030517578,205.8000030517578,200.47999572753906,794200,200.47999572753906
2019-08-07,199.10000610351562,189.6300048828125,198.9499969482422,189.92999267578125,1110000,189.92999267578125
2019-08-08,192.94000244140625,181.02000427246094,190.22999572753906,191.6999969482422,1309500,191.6999969482422
2019-08-09,196.47000122070312,189.89999389648438,191.3000030517578,191.0,507500,191.0
2019-08-12,193.4199981689453,187.42999267578125,188.6699981689453,191.72000122070312,518600,191.72000122070312
2019-08-13,198.07000732421875,189.32000732421875,189.36000061035156,197.14999389648438,664900,197.14999389648438
2019-08-14,197.67999267578125,189.72999572753906,194.02999877929688,190.1300048828125,566000,190.1300048828125
2019-08-15,193.14999389648438,190.27000427246094,190.9199981689453,192.05999755859375,663600,192.05999755859375
2019-08-16,194.47000122070312,191.83999633789062,192.63999938964844,193.00999450683594,484400,193.00999450683594
2019-08-19,195.0,190.22000122070312,195.0,192.30999755859375,469600,192.30999755859375
2019-08-20,200.42999267578125,192.1699981689453,192.97000122070312,192.6300048828125,478800,192.6300048828125
2019-08-21,197.67999267578125,192.86000061035156,192.86000061035156,195.83999633789062,439700,195.83999633789062
2019-08-22,200.0,194.8000030517578,197.3000030517578,195.44000244140625,374000,195.44000244140625
2019-08-23,195.64999389648438,188.67999267578125,194.60000610351562,189.58999633789062,478000,189.58999633789062
2019-08-26,193.24000549316406,188.0500030517578,190.80999755859375,190.44000244140625,358600,190.44000244140625
2019-08-27,193.0399932861328,188.86000061035156,191.4600067138672,190.05999755859375,355200,190.05999755859375
2019-08-28,194.22000122070312,189.30999755859375,189.8800048828125,191.1999969482422,525700,191.1999969482422
2019-08-29,194.3699951171875,190.0,192.0,192.00999450683594,408300,192.00999450683594
2019-08-30,194.35000610351562,191.33999633789062,193.5,193.07000732421875,397100,193.07000732421875
2019-09-03,192.47000122070312,182.0500030517578,192.0800018310547,183.63999938964844,647200,183.63999938964844
2019-09-04,186.99000549316406,180.0,185.83999633789062,183.3800048828125,458200,183.3800048828125
2019-09-05,191.02000427246094,183.0800018310547,185.07000732421875,190.25,403144,190.25
