Date,High,Low,Open,Close,Volume,Adj Close
2019-08-05,143.39999389648438,139.9600067138672,142.9499969482422,143.16000366210938,1604800,143.16000366210938
2019-08-06,146.11000061035156,141.6300048828125,143.08999633789062,145.63999938964844,1594000,145.63999938964844
2019-08-07,145.30999755859375,142.2100067138672,144.41000366210938,144.0399932861328,1524000,144.0399932861328
2019-08-08,146.6199951171875,144.08999633789062,144.89999389648438,144.42999267578125,1291600,144.42999267578125
2019-08-09,146.94000244140625,143.2100067138672,144.5399932861328,144.3300018310547,1332600,144.3300018310547
2019-08-12,145.35000610351562,140.80999755859375,143.39999389648438,142.16000366210938,1681100,142.16000366210938
2019-08-13,144.05999755859375,130.08999633789062,130.8000030517578,142.22999572753906,5903800,142.22999572753906
2019-08-14,140.4600067138672,135.44000244140625,138.24000549316406,136.49000549316406,2424500,136.49000549316406
2019-08-15,138.27000427246094,135.4600067138672,137.2100067138672,137.5,1960500,137.5
2019-08-16,139.69000244140625,136.42999267578125,137.72999572753906,136.58999633789062,1277800,136.58999633789062
2019-08-19,138.25999450683594,135.22000122070312,138.0,136.35000610351562,1287800,136.35000610351562
2019-08-20,137.85000610351562,135.3000030517578,136.44000244140625,135.3800048828125,997300,135.3800048828125
2019-08-21,136.75,134.6999969482422,136.55999755859375,136.22999572753906,1344700,136.22999572753906
2019-08-22,138.5500030517578,136.0800018310547,136.64999389648438,137.5,1306700,137.5
2019-08-23,138.19000244140625,134.4499969482422,136.57000732421875,135.0500030517578,1088000,135.0500030517578
2019-08-26,135.6999969482422,132.88999938964844,135.6199951171875,135.0,901000,135.0
2019-08-27,137.1300048828125,134.8699951171875,135.82000732421875,134.88999938964844,746800,134.88999938964844
2019-08-28,137.55999755859375,133.3000030517578,134.3000030517578,136.75999450683594,1800700,136.75999450683594
2019-08-29,140.74000549316406,137.77999877929688,138.0399932861328,138.07000732421875,1203800,138.07000732421875
2019-08-30,139.82000732421875,137.4499969482422,138.6999969482422,137.9499969482422,721300,137.9499969482422
2019-09-03,140.42999267578125,136.77000427246094,137.19000244140625,140.36000061035156,1002500,140.36000061035156
2019-09-04,142.30999755859375,138.50999450683594,141.57000732421875,141.88999938964844,1235200,141.88999938964844
2019-09-05,147.1199951171875,143.07000732421875,143.0800018310547,146.5500030517578,758207,146.5500030517578
