Date,High,Low,Open,Close,Volume,Adj Close
2018-08-06,43.40999984741211,42.65999984741211,42.72999954223633,43.29999923706055,14345800.0,41.82747268676758
2018-08-07,43.63999938964844,43.2400016784668,43.29999923706055,43.58000183105469,18040500.0,42.09794998168945
2018-08-08,43.959999084472656,43.439998626708984,43.63999938964844,43.84000015258789,13917100.0,42.3491096496582
2018-08-09,44.11000061035156,43.70000076293945,43.88999938964844,43.779998779296875,14098900.0,42.29114532470703
2018-08-10,43.95000076293945,43.58000183105469,43.689998626708984,43.779998779296875,14322100.0,42.29114532470703
2018-08-13,44.38999938964844,43.70000076293945,44.08000183105469,43.75,18113200.0,42.26217269897461
2018-08-14,44.279998779296875,43.58000183105469,43.84000015258789,44.0,15981300.0,42.50366973876953
2018-08-15,44.5,43.0099983215332,43.65999984741211,43.86000061035156,27902200.0,42.36842727661133
2018-08-16,46.09000015258789,45.08000183105469,45.77000045776367,45.15999984741211,48648500.0,43.62421798706055
2018-08-17,46.08000183105469,44.91999816894531,45.099998474121094,45.869998931884766,23153900.0,44.31006622314453
2018-08-20,46.33000183105469,45.779998779296875,45.9900016784668,46.220001220703125,19288500.0,44.64817428588867
2018-08-21,46.43000030517578,45.720001220703125,46.25,45.779998779296875,18617300.0,44.22313690185547
2018-08-22,46.15999984741211,45.720001220703125,45.95000076293945,45.9900016784668,13202900.0,44.42599105834961
2018-08-23,46.25,45.849998474121094,45.880001068115234,46.02000045776367,15379000.0,44.45497512817383
2018-08-24,46.439998626708984,46.06999969482422,46.20000076293945,46.31999969482422,15575200.0,44.74477005004883
2018-08-27,46.86000061035156,46.34000015258789,46.5,46.59000015258789,17209900.0,45.005592346191406
2018-08-28,47.27000045776367,46.619998931884766,46.779998779296875,46.95000076293945,19147300.0,45.35335159301758
2018-08-29,47.619998931884766,46.900001525878906,47.06999969482422,47.47999954223633,20220600.0,45.865325927734375
2018-08-30,47.540000915527344,46.970001220703125,47.310001373291016,47.150001525878906,16238500.0,45.546546936035156
2018-08-31,47.83000183105469,46.79999923706055,46.90999984741211,47.77000045776367,24904200.0,46.14546203613281
2018-09-04,48.060001373291016,47.5099983215332,47.84000015258789,47.72999954223633,19122200.0,46.10681915283203
2018-09-05,47.650001525878906,46.7599983215332,47.560001373291016,47.27000045776367,20818100.0,45.6624641418457
2018-09-06,47.900001525878906,47.06999969482422,47.439998626708984,47.279998779296875,16537600.0,45.672122955322266
2018-09-07,47.4900016784668,46.880001068115234,47.0099983215332,47.04999923706055,17229700.0,45.449951171875
2018-09-10,47.459999084472656,46.779998779296875,47.29999923706055,47.06999969482422,16597200.0,45.46926498413086
2018-09-11,47.16999816894531,46.439998626708984,46.90999984741211,47.029998779296875,17291500.0,45.43062210083008
2018-09-12,47.0099983215332,46.439998626708984,46.86000061035156,46.88999938964844,16649400.0,45.295387268066406
2018-09-13,47.400001525878906,46.79999923706055,46.84000015258789,47.2400016784668,17972100.0,45.633487701416016
2018-09-14,47.4900016784668,47.099998474121094,47.27000045776367,47.400001525878906,13937000.0,45.78804397583008
2018-09-17,47.58000183105469,47.06999969482422,47.22999954223633,47.11000061035156,14430200.0,45.507904052734375
2018-09-18,47.650001525878906,47.06999969482422,47.06999969482422,47.459999084472656,16469600.0,45.846004486083984
2018-09-19,47.619998931884766,47.119998931884766,47.41999816894531,47.279998779296875,12721900.0,45.672122955322266
2018-09-20,47.810001373291016,47.15999984741211,47.40999984741211,47.72999954223633,17007800.0,46.10681915283203
2018-09-21,48.63999938964844,47.81999969482422,47.93000030517578,48.560001373291016,59664600.0,46.90859603881836
