Date,High,Low,Open,Close,Volume,Adj Close
2019-08-05,28.489999771118164,27.649999618530273,28.260000228881836,27.989999771118164,74333200,27.989999771118164
2019-08-06,29.049999237060547,28.200000762939453,28.860000610351562,28.860000610351562,60578400,28.860000610351562
2019-08-07,29.280000686645508,28.3700008392334,28.469999313354492,29.190000534057617,58577500,29.190000534057617
2019-08-08,34.27000045776367,31.479999542236328,31.530000686645508,33.91999816894531,167278800,33.91999816894531
2019-08-09,35.54999923706055,33.08000183105469,33.45000076293945,34.189998626708984,132483900,34.189998626708984
2019-08-12,34.650001525878906,32.08000183105469,34.15999984741211,32.43000030517578,106737000,32.43000030517578
2019-08-13,33.13999938964844,31.719999313354492,32.36000061035156,32.11000061035156,102009700,32.11000061035156
2019-08-14,31.049999237060547,29.510000228881836,31.0,30.239999771118164,127521500,30.239999771118164
2019-08-15,30.729999542236328,29.209999084472656,30.6299991607666,29.670000076293945,71674400,29.670000076293945
2019-08-16,31.479999542236328,30.209999084472656,30.309999465942383,31.18000030517578,70469800,31.18000030517578
2019-08-19,32.189998626708984,31.420000076293945,32.0,31.479999542236328,67596900,31.479999542236328
2019-08-20,31.309999465942383,30.450000762939453,30.940000534057617,30.719999313354492,47924000,30.719999313354492
2019-08-21,31.739999771118164,30.84000015258789,31.049999237060547,31.700000762939453,41441500,31.700000762939453
2019-08-22,31.920000076293945,30.979999542236328,31.760000228881836,31.899999618530273,47667900,31.899999618530273
2019-08-23,31.829999923706055,29.399999618530273,31.299999237060547,29.540000915527344,83681100,29.540000915527344
2019-08-26,30.719999313354492,29.940000534057617,30.34000015258789,30.280000686645508,50612500,30.280000686645508
2019-08-27,30.889999389648438,29.600000381469727,30.600000381469727,30.200000762939453,53229200,30.200000762939453
2019-08-28,31.18000030517578,29.700000762939453,29.920000076293945,30.780000686645508,55835900,30.780000686645508
2019-08-29,31.829999923706055,31.329999923706055,31.469999313354492,31.450000762939453,44422800,31.450000762939453
2019-08-30,31.8700008392334,31.1299991607666,31.600000381469727,31.450000762939453,40307000,31.450000762939453
2019-09-03,31.139999389648438,30.68000030517578,30.829999923706055,30.899999618530273,38029300,30.899999618530273
2019-09-04,31.829999923706055,30.850000381469727,31.31999969482422,30.950000762939453,46614600,30.950000762939453
2019-09-05,32.04999923706055,31.1200008392334,31.790000915527344,31.5,57932080,31.5
