Date,High,Low,Open,Close,Volume,Adj Close
2019-08-05,52.349998474121094,51.150001525878906,51.939998626708984,51.36000061035156,4235700.0,51.09676742553711
2019-08-06,52.060001373291016,50.9900016784668,51.41999816894531,52.029998779296875,3750200.0,51.763328552246094
2019-08-07,52.40999984741211,50.939998626708984,51.4900016784668,52.11000061035156,3378200.0,51.84292221069336
2019-08-08,53.02000045776367,52.380001068115234,52.459999084472656,52.880001068115234,2968600.0,52.60897445678711
2019-08-09,53.06999969482422,52.400001525878906,52.900001525878906,52.880001068115234,2279800.0,52.60897445678711
2019-08-12,53.189998626708984,52.27000045776367,52.599998474121094,52.31999969482422,1920100.0,52.05184555053711
2019-08-13,53.119998931884766,52.029998779296875,52.16999816894531,52.91999816894531,2745600.0,52.64876937866211
2019-08-14,52.689998626708984,51.25,52.20000076293945,51.279998779296875,3354900.0,51.017173767089844
2019-08-15,52.22999954223633,51.47999954223633,51.47999954223633,52.06999969482422,2790500.0,51.80312728881836
2019-08-16,52.83000183105469,52.2400016784668,52.41999816894531,52.650001525878906,2738300.0,52.38015365600586
2019-08-19,53.36000061035156,52.65999984741211,53.22999954223633,52.68000030517578,2677700.0,52.40999984741211
2019-08-20,52.560001373291016,51.79999923706055,52.130001068115234,51.86000061035156,2558100.0,51.86000061035156
2019-08-21,51.0,48.970001220703125,51.0,48.97999954223633,8496800.0,48.97999954223633
2019-08-22,49.65999984741211,48.40999984741211,49.04999923706055,49.5099983215332,5260500.0,49.5099983215332
2019-08-23,49.59000015258789,48.13999938964844,49.349998474121094,48.36000061035156,4366800.0,48.36000061035156
2019-08-26,49.060001373291016,48.5,48.68000030517578,48.95000076293945,3295100.0,48.95000076293945
2019-08-27,49.5099983215332,48.720001220703125,49.119998931884766,48.97999954223633,3849300.0,48.97999954223633
2019-08-28,49.20000076293945,48.7599983215332,48.79999923706055,49.119998931884766,3194700.0,49.119998931884766
2019-08-29,49.91999816894531,49.400001525878906,49.56999969482422,49.599998474121094,3264000.0,49.599998474121094
2019-08-30,50.31999969482422,49.7599983215332,49.91999816894531,50.18000030517578,3867900.0,50.18000030517578
2019-09-03,50.43000030517578,49.599998474121094,49.75,50.380001068115234,3775100.0,50.380001068115234
2019-09-04,50.88999938964844,50.619998931884766,50.790000915527344,50.790000915527344,2916100.0,50.790000915527344
2019-09-05,51.630001068115234,51.01499938964844,51.189998626708984,51.130001068115234,2866224.0,51.130001068115234
