Date,High,Low,Open,Close,Volume,Adj Close
2018-08-06,49.310001373291016,48.31999969482422,48.77000045776367,49.29999923706055,26669000.0,47.799198150634766
2018-08-07,49.83000183105469,49.40999984741211,49.43000030517578,49.70000076293945,28322700.0,48.18701934814453
2018-08-08,50.130001068115234,49.439998626708984,49.599998474121094,49.959999084472656,21990600.0,48.43910217285156
2018-08-09,50.599998474121094,49.720001220703125,49.86000061035156,50.13999938964844,23795600.0,48.61362838745117
2018-08-10,49.16999816894531,48.29999923706055,48.5099983215332,48.849998474121094,28712400.0,47.36288833618164
2018-08-13,49.2400016784668,48.380001068115234,48.91999816894531,48.45000076293945,17070600.0,46.975074768066406
2018-08-14,48.7599983215332,47.650001525878906,48.66999816894531,48.119998931884766,23061600.0,46.655120849609375
2018-08-15,48.0,46.900001525878906,47.779998779296875,47.459999084472656,26739900.0,46.01520919799805
2018-08-16,47.95000076293945,47.04999923706055,47.75,47.16999816894531,24358000.0,45.73403549194336
2018-08-17,47.38999938964844,46.33000183105469,47.0,47.099998474121094,26382000.0,45.66616439819336
2018-08-20,47.119998931884766,46.189998626708984,47.04999923706055,46.5,24334000.0,45.084434509277344
2018-08-21,47.849998474121094,46.63999938964844,46.65999984741211,47.619998931884766,19254300.0,46.17033767700195
2018-08-22,47.349998474121094,46.91999816894531,47.25,47.04999923706055,23182500.0,45.6176872253418
2018-08-23,47.16999816894531,46.709999084472656,46.86000061035156,46.97999954223633,31343200.0,45.54981994628906
2018-08-24,47.88999938964844,47.08000183105469,47.290000915527344,47.65999984741211,18214700.0,46.20912170410156
2018-08-27,48.38999938964844,47.630001068115234,48.0,48.349998474121094,17170300.0,46.878116607666016
2018-08-28,48.790000915527344,48.310001373291016,48.54999923706055,48.56999969482422,13472400.0,47.0914192199707
2018-08-29,48.86000061035156,48.400001525878906,48.70000076293945,48.75,13479100.0,47.26593780517578
2018-08-30,48.83000183105469,48.09000015258789,48.52000045776367,48.2400016784668,16418800.0,46.77146911621094
